clone_id,fragment_index,file_path,file_id,service,start_line,end_line,line_count,file_type,modified_commits,modified_count
48,1,lifeline-angular-frontend/src/app/donordashboardreports/donordashboardreports.component.ts,19,lifeline-frontend,110,140,31,logic,[],0
49,0,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,273,303,31,logic,[],0
49,1,lifeline-angular-frontend/src/app/donordashboardreports/donordashboardreports.component.ts,19,lifeline-frontend,50,80,31,logic,[],0
50,0,lifeline-angular-frontend/src/app/recepientdashboard/recepientdashboard.component.ts,62,lifeline-frontend,24,31,8,logic,"[""dafa255c3e3aeb9d9d5b507008b89394d771aac5""]",1
50,1,lifeline-angular-frontend/src/app/recepientdashboard/recommendation/recommendation.component.ts,64,lifeline-frontend,18,25,8,logic,[],0
51,0,lifeline-angular-frontend/src/app/donordashboardreports/donordashboardreports.component.ts,19,lifeline-frontend,105,110,6,logic,[],0
51,1,lifeline-angular-frontend/src/app/landingpagereports/landingpagereports.component.ts,37,lifeline-frontend,161,165,5,logic,[],0
52,0,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,90,94,5,logic,[],0
52,1,lifeline-angular-frontend/src/app/recepientdashboard/recepientdashboard.component.ts,62,lifeline-frontend,47,51,5,logic,[],0
53,0,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,93,97,5,logic,[],0
53,1,lifeline-angular-frontend/src/app/recepientdashboard/recepientdashboard.component.ts,62,lifeline-frontend,44,48,5,logic,[],0
54,0,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,115,124,10,logic,[],0
54,1,lifeline-angular-frontend/src/app/recepientdashboard/recepientdashboard.component.ts,62,lifeline-frontend,58,68,11,logic,"[""85b78b052b362640e1499defad180b8693bb4a68""]",1
55,0,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,169,174,6,logic,[],0
55,1,lifeline-angular-frontend/src/app/recepientdashboard/recepientdashboard.component.ts,62,lifeline-frontend,93,98,6,logic,[],0
56,0,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,171,176,6,logic,[],0
56,1,lifeline-angular-frontend/src/app/recepientdashboard/recepientdashboard.component.ts,62,lifeline-frontend,91,96,6,logic,[],0
57,0,lifeline-angular-frontend/src/app/service/donor-profile.service.ts,80,lifeline-frontend,22,30,9,logic,[],0
57,1,lifeline-angular-frontend/src/app/service/recepientservice.service.ts,84,lifeline-frontend,19,28,10,logic,[],0
58,0,lifeline-angular-frontend/src/app/donor-registration-form/donor-registration-form.component.ts,11,lifeline-frontend,80,84,5,logic,[],0
58,1,lifeline-angular-frontend/src/app/donor-registration-form/donor-registration-form.component.ts,11,lifeline-frontend,93,97,5,logic,[],0
58,2,lifeline-angular-frontend/src/app/recepientregistrationformcomponent/recepientregistrationformcomponent.component.ts,68,lifeline-frontend,43,47,5,logic,[],0
59,0,lifeline-angular-frontend/src/app/donor-registration-form/donor-registration-form.component.ts,11,lifeline-frontend,81,85,5,logic,[],0
59,1,lifeline-angular-frontend/src/app/donor-registration-form/donor-registration-form.component.ts,11,lifeline-frontend,94,98,5,logic,[],0
59,2,lifeline-angular-frontend/src/app/recepientregistrationformcomponent/recepientregistrationformcomponent.component.ts,68,lifeline-frontend,42,46,5,logic,[],0
60,0,lifeline-angular-frontend/src/app/service/donor-profile.service.ts,80,lifeline-frontend,28,36,9,logic,[],0
60,1,lifeline-angular-frontend/src/app/service/recepientservice.service.ts,84,lifeline-frontend,35,42,8,logic,[],0
61,0,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,175,179,5,logic,[],0
